N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
1501,15739,94.87,17.514,6.411,25.842,0.822,1.252,10.218,58.542,33.552,2.773,4.965,6.452,88.383,0.054,50.383,8,1,3,3,93,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1502,15740,94.462,16.585,6.406,26.424,0.758,1.37,10.023,61.242,30.619,3.147,4.855,5.804,89.258,0.057,49.866,4,5,1,17,100,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1503,15741,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,8,4,4,16,201,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1505,15743,94.675,17.153,6.667,29.079,0.835,1.271,9.589,56.895,35.028,2.81,5.241,6.781,87.871,0.058,49.442,6,1,2,2,151,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1506,15744,94.399,17.396,7.237,30.921,0.801,1.186,9.653,56.006,36.857,2.213,4.768,9.029,86.205,0.064,52.39,4,1,3,3,136,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1507,15745,94.799,17.333,6.404,27.233,0.809,1.285,10.792,61.376,30.455,2.764,4.883,5.666,89.344,0.053,47.59,9,1,3,3,63,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1509,15747,94.741,17.418,7.018,28.728,0.876,1.274,10.242,58.635,33.032,2.871,5.253,6.345,88.303,0.053,47.289,9,3,3,11,102,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1510,15748,94.658,18.102,6.888,30.341,0.841,1.251,10.803,59.568,33.092,2.298,4.863,6.725,88.557,0.057,49.541,4,4,3,15,68,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1511,15749,94.207,18.791,7.748,30.192,0.808,1.224,9.075,50.539,42.305,2.351,4.607,11.713,83.626,0.061,52.518,3,2,3,7,145,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1512,15750,94.355,19.226,7.204,26.166,0.768,1.25,11.592,61.644,31.62,2.331,4.171,5.603,90.089,0.058,48.757,4,1,2,2,115,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1513,15751,94.84,17.367,6.904,29.833,0.86,1.362,10.503,60.13,31.721,2.925,5.082,6.638,88.236,0.054,47.855,10,5,2,18,105,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1514,15752,94.304,16.842,6.62,23.837,0.75,1.186,9.522,58.501,33.783,2.594,4.847,6.462,88.333,0.059,51.722,6,5,3,19,95,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1515,15753,94.597,18.871,7.59,30.168,0.913,1.433,11.365,59.956,32.38,2.847,4.905,7.293,87.866,0.054,49.592,6,2,1,5,154,WA_2021,WA,2021,WA_2021,94.545,16.336,6.496,29.365,0.815,1.319,9.841,59.995,31.847,2.858,5.147,6.489,88.398,0.056,48.447,94.472,22.669,8.466,27.523,0.824,1.21,12.745,56.492,38.046,1.88,3.487,8.653,87.923,0.058,49.958
1517,15755,94.461,17.192,7.292,26.163,0.744,1.224,10.297,61.136,31.658,2.485,4.585,5.75,89.494,0.059,50.923,3,2,1,5,119,WA_2021,WA,2021,WA_2021,94.119,20.16,7.725,28.148,0.808,1.212,11.446,57.172,36.392,1.974,4.086,8.435,87.356,0.06,51.284,94.247,19.431,7.61,30.138,0.827,1.117,10.84,56.527,36.868,1.883,4.362,8.389,87.255,0.06,51.13
1518,15756,94.297,19.039,7.953,28.571,0.799,1.175,10.548,56.354,37.222,2.01,4.325,9.323,86.252,0.06,52.318,1,5,2,18,13,WA_2021,WA,2021,WA_2021,94.013,20.267,7.98,30.654,0.859,1.216,11.634,57.725,35.503,1.945,4.264,8.463,87.206,0.056,48.822,94.046,20.654,8.59,29.612,0.845,1.188,11.176,54.307,39.233,1.809,4.218,10.126,85.689,0.062,51.057
1520,15758,94.517,16.461,6.839,27.758,0.832,1.245,9.932,60.02,31.528,2.733,5.103,6.421,88.276,0.051,47.924,9,3,4,12,7,WA_2021,WA,2021,WA_2021,94.647,17.215,6.599,27.165,0.831,1.305,10.424,59.545,31.858,2.917,5.122,5.716,89.012,0.053,47.517,94.639,17.968,6.587,27.184,0.834,1.34,10.801,59.748,32.438,2.954,4.667,6.969,88.229,0.05,49.379
1521,15759,94.428,17.789,7.131,30.711,0.862,1.214,9.828,55.611,36.75,2.388,5.047,8.562,86.285,0.057,50.373,5,1,4,4,103,WA_2021,WA,2021,WA_2021,94.501,18.286,7.248,30.974,0.847,1.162,10.388,57.085,35.493,2.146,4.879,7.711,87.447,0.058,50.112,94.829,18.082,7.153,28.978,0.919,1.326,10.392,57.328,34.178,2.95,5.327,7.085,87.494,0.053,48.537
1522,15760,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,4,4,1,13,201,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1524,15762,94.525,18.577,7.331,30.427,0.877,1.235,10.66,57.114,35.414,2.299,4.816,8.446,86.783,0.059,50.479,11,2,2,6,109,WA_2021,WA,2021,WA_2021,94.261,17.791,6.871,28.597,0.864,1.292,10.448,58.588,33.422,2.621,4.9,7.429,87.577,0.053,48.65,94.575,20.155,7.062,29.18,0.824,1.284,11.367,57.813,34.98,2.307,4.17,7.824,87.905,0.056,49.601
1526,15764,94.443,17.666,7.338,26.706,0.769,1.247,10.714,60.515,32.189,2.606,4.548,6.007,89.401,0.06,50.7,8,4,1,13,75,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1527,15765,94.16,18.922,7.661,28.792,0.814,1.183,10.34,55.47,37.628,2.295,4.536,8.978,86.465,0.062,52.154,4,3,4,12,94,WA_2021,WA,2021,WA_2021,94.768,16.882,6.771,31.234,0.802,1.328,10.199,60.293,31.497,2.599,4.976,6.267,88.82,0.059,49.773,94.258,20.327,8.066,29.011,0.802,1.272,10.674,52.978,40.639,2.199,4.015,11.796,84.289,0.057,51.221
1528,15766,94.659,18.422,6.529,25.812,0.817,1.269,11.013,59.941,32.504,2.583,4.475,6.296,89.022,0.052,49.39,11,3,2,10,147,WA_2021,WA,2021,WA_2021,94.261,17.791,6.871,28.597,0.864,1.292,10.448,58.588,33.422,2.621,4.9,7.429,87.577,0.053,48.65,94.575,20.155,7.062,29.18,0.824,1.284,11.367,57.813,34.98,2.307,4.17,7.824,87.905,0.056,49.601
1531,15769,94.653,19.984,8.057,27.43,0.85,1.285,12.007,60.326,32.696,2.456,4.259,6.526,89.112,0.052,48.02,8,3,2,10,169,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
1533,15771,94.63,17.898,7.228,29.357,0.814,1.225,10.844,60.668,31.845,2.374,4.655,6.178,89.075,0.059,49.794,10,5,4,20,153,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1536,15774,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072,10,4,4,16,202,WA_2021,WA,2021,WA_2021,94.884,17.226,6.054,28.854,0.835,1.311,9.653,57.041,34.363,2.907,5.187,6.899,87.877,0.055,49.133,94.489,18.331,7.684,29.345,0.864,1.262,10.757,58.453,33.942,2.407,4.777,8.008,87.092,0.051,47.072
1537,15775,94.48,16.344,7.379,33.721,0.849,1.264,9.332,57.044,34.717,2.548,5.299,8.74,86.025,0.059,50.247,8,1,1,1,170,WA_2021,WA,2021,WA_2021,94.749,16.855,7.003,31.132,0.872,1.327,10.204,60.15,31.294,2.799,5.241,5.861,88.882,0.054,46.846,94.847,17.784,7.139,28.213,0.769,1.254,10.554,59.118,33.553,2.522,4.416,7.29,88.414,0.059,50.767
