N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
1449,15687,94.228,14.529,7.412,42.044,1.076,1.486,7.334,51.754,38.477,3.081,6.689,13.542,79.849,0.058,55.886,3,8,2,16,161,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1450,15688,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769,3,5,1,9,202,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1451,15689,93.413,17.673,8.438,34.179,1.153,1.784,9.905,54.751,34.885,3.977,6.421,10.432,83.233,0.058,51.026,4,6,2,12,115,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1454,15692,93.986,18.964,7.934,37.791,1.165,1.85,9.164,48.318,41.745,3.76,6.232,14.836,79.154,0.049,50.362,4,4,1,7,13,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1457,15695,93.936,14.919,7.951,38.134,1.043,1.561,7.492,51.68,38.376,3.435,6.53,12.417,81.144,0.068,54.322,3,8,1,15,54,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1458,15696,94.119,19.503,8.288,36.966,1.132,1.796,9.093,46.232,43.417,3.566,6.08,15.362,78.811,0.057,52.868,3,10,1,19,4,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1460,15698,94.132,17.315,7.8,38.238,1.069,1.613,8.208,48.645,41.614,3.296,6.182,13.956,80.076,0.062,54.194,3,4,1,7,133,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1461,15699,93.967,17.932,9.036,38.472,1.164,1.808,8.252,45.862,44.063,3.782,6.489,16.465,77.284,0.056,52.294,1,4,2,8,48,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1463,15701,94.331,17.714,8.607,34.06,1.019,1.611,9.024,50.651,39.809,3.315,5.741,12.211,82.136,0.061,52.808,6,2,2,4,156,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1464,15702,94.087,16.898,8.215,37.172,1.152,1.694,8.833,51.302,38.62,3.703,6.538,12.803,80.752,0.055,51.51,2,1,2,2,121,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1468,15706,94.042,19.481,8.338,36.983,1.036,1.703,8.236,42.929,47.864,3.216,5.559,17.874,76.752,0.054,53.081,4,3,1,5,15,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1472,15710,93.359,18.191,8.007,37.602,1.077,1.648,7.906,45.704,44.952,3.164,5.919,16.692,77.432,0.055,54.638,9,3,1,5,196,OR_2021,OR,2021,OR_2021,93.673,18.521,8.671,35.688,1.184,1.853,10.041,53.29,36.025,3.774,6.362,11.772,82.009,0.053,50.122,93.738,20.185,8.754,36.465,1.091,1.612,8.579,41.833,49.77,2.876,5.413,19.428,75.205,0.044,49.984
1473,15711,93.706,17.97,8.028,37.395,1.105,1.641,9.446,52.579,37.995,3.209,6.127,12.55,81.316,0.058,52.023,4,10,1,19,47,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1475,15713,93.821,19.121,8.171,38.488,1.199,1.895,9.406,48.622,40.987,3.755,6.295,15.106,78.689,0.044,49.321,3,3,1,5,189,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1476,15714,94.059,18.123,8.565,33.26,1.029,1.686,8.878,49.581,40.483,3.473,5.8,12.602,81.54,0.066,56.139,5,1,2,2,171,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1477,15715,93.946,17.363,9.134,37.333,1.201,1.783,8.757,49.782,39.724,3.745,6.724,13.936,79.44,0.053,51.119,1,6,2,12,95,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1478,15716,94.193,16.394,8.565,37.151,1.102,1.678,7.938,49.302,40.544,3.544,6.618,13.415,80.041,0.062,54.041,1,3,2,6,192,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1484,15722,94.438,17.34,8.726,37.878,1.057,1.569,7.713,45.717,44.89,3.127,5.943,16.246,77.92,0.052,53.054,1,1,1,1,34,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1487,15725,93.795,17.707,7.967,39.735,1.107,1.681,8.574,50.081,39.82,3.106,6.326,14.312,79.538,0.05,50.55,5,5,1,9,82,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1488,15726,93.396,20.333,8.261,35.203,1.112,1.769,8.916,44.037,46.536,3.491,5.768,16.657,77.696,0.052,51.684,2,5,1,9,78,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1490,15728,93.798,19.506,8.279,38.512,1.244,1.88,9.176,46.484,42.89,3.737,6.573,15.884,77.911,0.042,48.81,5,7,1,13,29,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1493,15731,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,6,1,1,1,201,OR_2021,OR,2021,OR_2021,94.023,18.595,7.821,38.226,1.094,1.726,9.374,50.558,39.464,3.33,5.948,13.19,81.115,0.049,48.649,93.778,17.433,9.247,33.998,1.026,1.573,9.013,51.535,39.241,3.249,5.589,13.2,81.273,0.066,54.727
1494,15732,94.445,16.534,7.96,37.813,1.081,1.543,8.037,49.17,40.76,3.323,6.208,12.884,80.915,0.066,56.031,3,4,2,8,187,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1495,15733,93.868,17.681,8.012,40.679,1.209,1.819,7.734,45.131,43.769,3.7,6.831,16.732,76.578,0.049,52.338,2,1,1,1,178,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1497,15735,93.943,19.973,7.637,36.656,1.164,1.87,10.315,50.871,39.403,3.661,6.016,13.283,80.921,0.043,48.46,4,9,1,17,126,OR_2021,OR,2021,OR_2021,94.113,17.074,7.923,40.579,1.174,1.725,8.689,50.439,38.776,3.567,6.707,13.2,80.236,0.052,49.645,94.005,19.063,8.002,37.205,1.103,1.587,9.442,49.902,40.613,3.009,5.633,14.468,79.875,0.043,48.606
1504,15742,94.069,17.756,7.902,36.552,1.082,1.711,9.689,53.365,36.776,3.513,6.009,11.459,82.662,0.052,50.741,7,5,2,10,117,OR_2021,OR,2021,OR_2021,94.396,14.927,7.293,38.095,1.078,1.584,8.102,53.788,35.658,3.375,6.628,10.702,82.545,0.062,53.62,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229
1508,15746,94.138,17.471,7.551,36.093,1.111,1.706,9.735,54.869,35.029,3.747,6.219,9.719,84.137,0.056,50.078,1,3,1,5,10,OR_2021,OR,2021,OR_2021,94.035,18.291,8.791,38.276,1.168,1.813,9.21,49.273,40.181,3.648,6.371,13.828,80.025,0.054,50.038,94.237,15.227,8.047,39.093,1.017,1.498,8.122,54.014,36.382,3.063,6.351,11.778,81.808,0.066,54.221
1516,15754,94.159,18.468,7.461,42.756,1.212,1.75,8.048,44.98,44.184,3.341,6.751,16.75,76.69,0.045,50.313,3,1,1,1,139,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1519,15757,93.534,18.922,9.069,35.855,1.323,2.132,9.889,50.878,37.121,4.558,7.147,13.046,79.991,0.048,48.701,5,6,2,12,62,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1523,15761,94.163,16.177,7.7,39.211,1.128,1.726,8.242,51.253,38.097,3.657,6.734,12.485,80.805,0.058,53.073,2,10,2,20,51,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1525,15763,93.915,16.939,7.838,36.389,1.069,1.522,8.649,51.73,38.813,3.261,6.226,12.031,81.689,0.062,55.226,2,6,2,12,21,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1529,15767,93.672,18.973,8.817,36.481,1.216,1.88,8.877,46.165,43.109,3.859,6.457,16.108,77.604,0.047,49.833,5,7,2,14,122,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
1530,15768,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259,2,9,1,17,202,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1532,15770,93.892,16.778,8.367,36.272,1.135,1.647,9.349,54.775,35.263,3.522,6.501,10.85,82.802,0.059,51.689,7,10,2,20,20,OR_2021,OR,2021,OR_2021,94.396,14.927,7.293,38.095,1.078,1.584,8.102,53.788,35.658,3.375,6.628,10.702,82.545,0.062,53.62,93.642,20.723,9.845,34.8,1.092,1.666,9.617,45.289,45.749,2.984,5.475,16.285,78.309,0.055,52.229
1534,15772,94.132,16.779,8.174,38.41,1.142,1.751,8.289,50.085,39.495,3.637,6.693,13.214,80.17,0.058,53.843,2,9,2,18,94,OR_2021,OR,2021,OR_2021,94.478,17.125,8.474,40.873,1.127,1.638,8.477,49.589,40.346,3.241,6.466,14.219,79.406,0.054,51.802,94.064,18.793,8.523,36.465,1.008,1.422,8.749,47.41,44.005,2.602,5.346,15.219,79.432,0.051,51.259
1535,15773,93.912,17.867,8.03,38.701,1.14,1.732,8.948,50.098,39.833,3.507,6.313,13.894,79.828,0.056,53.07,3,5,2,10,110,OR_2021,OR,2021,OR_2021,93.967,16.902,8.476,36.336,1.103,1.699,9.263,54.274,35.646,3.408,6.287,11.219,82.496,0.064,54.99,94.118,17.848,7.197,39.327,1.201,1.807,9,50.416,38.898,3.717,6.523,13.333,80.175,0.047,50.769
1538,15776,93.909,17.412,8.228,33.524,0.969,1.445,9.648,54.992,36.125,2.728,5.444,10.576,84.055,0.063,52.548,5,6,1,11,134,OR_2021,OR,2021,OR_2021,93.578,19.135,8.274,39.5,1.283,1.942,8.807,45.328,43.128,3.915,6.893,17.1,76.308,0.038,46.75,94.013,18.475,8.796,33.009,1.039,1.641,10.247,54.8,35.984,3.223,5.543,10.89,83.475,0.062,52.138
