N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
785,120703,92.377,23.584,11.073,26.374,0.777,1.231,11.395,47.927,47.241,1.747,3.226,15.339,81.285,0.065,57.947,7,1,3,3,47,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
786,120704,92.271,25.306,11.706,24.556,0.779,1.233,12.947,50.889,44.788,1.406,2.909,13.871,82.957,0.063,56.246,7,1,4,4,57,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
787,120705,92.178,23.486,11.324,26.744,0.788,1.189,12.278,52.472,42.943,1.593,3.296,12.729,83.758,0.065,56.317,7,2,1,5,88,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
788,120706,92.281,22.828,11.297,27.391,0.866,1.352,11.27,48.402,45.58,1.932,3.769,15.388,80.792,0.061,56.397,7,2,2,6,113,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
789,120707,92.733,24.128,10.793,25.908,0.808,1.201,12.445,51.268,43.764,1.557,3.121,13.641,83.151,0.063,55.902,7,2,3,7,93,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
790,120708,91.801,23.469,11.106,26.819,0.765,1.256,12.029,52.099,42.98,1.659,3.234,13.856,82.677,0.067,57.622,7,2,4,8,7,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
791,120709,92.449,23.903,11.56,25.435,0.772,1.215,11.683,48.16,47.121,1.634,3.082,15.664,81.217,0.065,57.131,7,3,1,9,36,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
792,120710,92.57,22.458,11.398,29.424,0.914,1.371,11.638,50.321,43.691,1.861,3.941,15.303,80.772,0.056,53.976,7,3,2,10,165,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
793,120711,92.486,23.679,11.44,27.947,0.855,1.25,12.001,50.022,44.521,1.4,3.702,14.794,81.481,0.061,54.433,7,3,3,11,140,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
794,120712,92.177,23.218,10.869,27.604,0.811,1.243,11.386,50.144,44.497,1.783,3.566,14.386,81.947,0.061,56.169,7,3,4,12,107,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
795,120713,92.322,23.897,11.374,25.611,0.791,1.235,12.032,49.766,45.839,1.755,3.187,14.275,82.325,0.063,57.856,7,4,1,13,182,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
796,120714,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435,7,4,2,14,202,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
797,120715,92.741,21.904,10.708,30.489,0.904,1.221,10.688,48.408,46.087,1.634,4.127,15.834,80.095,0.058,55.21,7,4,3,15,71,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
798,120716,92.433,24.189,11.308,27.642,0.829,1.254,10.605,42.853,52.038,1.622,3.425,18.907,77.529,0.055,55.543,7,4,4,16,198,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
799,120717,92.803,22.915,11.592,27.319,0.758,1.168,11.636,51.027,44.287,1.401,3.118,14.343,82.316,0.069,58.12,7,5,1,17,192,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
800,120718,92.604,22.326,11.101,28.399,0.772,1.184,10.973,50.143,44.43,1.721,3.572,14.368,82.027,0.065,58.022,7,5,2,18,65,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
801,120719,92.655,22.852,11.371,28.453,0.792,1.227,10.472,45.619,49.127,1.773,3.495,17.307,79.214,0.063,57.515,7,5,3,19,190,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
802,120720,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,7,5,4,20,201,ID_2020,ID,2020,ID_2020,92.707,19.418,11.244,37.325,1.028,1.545,7.344,39.143,52.683,2.676,5.286,20.822,73.795,0.052,56.723,92.576,22.826,11.24,29.147,0.775,1.121,10.724,48.242,46.81,1.471,3.463,15.478,80.904,0.065,57.435
803,120802,92.367,23.598,11.053,27.071,0.803,1.137,10.996,46.24,48.934,1.453,3.485,16.241,80.253,0.063,56.93,8,1,2,2,117,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
804,120803,92.459,23.187,11.159,28.613,0.823,1.184,11.056,47.72,47.162,1.534,3.503,16.617,79.799,0.058,55.319,8,1,3,3,21,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
805,120804,92.6,21.949,11.052,27.591,0.782,1.228,11.145,51.098,43.58,1.801,3.598,13.663,82.631,0.068,57.921,8,1,4,4,185,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
806,120805,92.712,22.269,11.118,29.69,0.828,1.205,10.752,48.435,46.361,1.567,3.861,15.567,80.702,0.064,55.544,8,2,1,5,20,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
807,120806,92.632,23.16,11.298,28.09,0.833,1.237,11.817,50.832,44.089,1.711,3.609,14.055,82.204,0.064,56.999,8,2,2,6,114,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
808,120807,92.521,24.112,11.462,25.322,0.775,1.268,12.122,49.945,45.387,1.607,3.064,14.74,82.01,0.063,56.799,8,2,3,7,176,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
809,120808,92.697,24.047,11.518,27.716,0.868,1.214,12.499,50.744,44.322,1.367,3.583,13.879,82.575,0.064,55.825,8,2,4,8,46,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
810,120809,92.27,23.358,11.537,27.134,0.789,1.176,11.845,50.718,44.499,1.616,3.346,14.072,82.456,0.061,56.546,8,3,1,9,81,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
811,120810,92.579,22.288,10.878,26.564,0.797,1.28,11.359,51.591,43.074,1.943,3.616,12.937,83.27,0.069,58.741,8,3,2,10,171,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
812,120811,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,8,3,3,11,201,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
813,120812,92.564,23.6,11.375,26.915,0.796,1.193,11.687,49.485,45.46,1.603,3.253,15.182,81.362,0.062,56.449,8,3,4,12,194,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
814,120813,92.378,23.402,11.482,26.433,0.82,1.235,12.247,51.854,43.704,1.654,3.346,13.971,82.507,0.062,57.067,8,4,1,13,11,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
815,120814,92.465,23.975,11.474,27.717,0.825,1.201,11.586,48.191,46.95,1.538,3.391,15.747,80.665,0.06,55.958,8,4,2,14,45,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
816,120815,92.608,23.923,11.348,26.628,0.818,1.289,11.618,47.646,47.092,1.737,3.412,15.519,80.943,0.065,56.718,8,4,3,15,163,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
817,120816,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328,8,4,4,16,202,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
818,120817,92.65,21.548,11.193,29.721,0.831,1.252,10.217,47.59,46.877,1.866,4,15.941,80.168,0.065,56.323,8,5,1,17,141,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
819,120818,92.824,23.705,11.44,26.757,0.799,1.196,11.909,49.362,46.017,1.395,3.313,14.548,82.123,0.065,56.932,8,5,2,18,49,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
820,120819,92.71,24.201,11.115,25.82,0.8,1.246,12.077,49.765,45.326,1.631,3.201,14.057,82.697,0.067,58.176,8,5,3,19,143,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
821,120820,92.818,22.467,11.17,28.78,0.811,1.265,11.098,49.306,45.263,1.686,3.592,15.576,80.79,0.062,57,8,5,4,20,19,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
822,120901,92.339,21.068,10.919,28.848,0.791,1.15,10.724,51.559,43.115,1.894,3.908,13.072,82.973,0.069,58.56,9,1,1,1,1,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
823,120902,92.722,23.536,10.933,27.897,0.806,1.205,10.809,45.564,49.5,1.64,3.407,17.026,79.592,0.06,56.716,9,1,2,2,123,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
824,120903,92.224,23.797,10.976,25.761,0.75,1.241,12.095,51.417,43.609,1.728,3.074,13.193,83.5,0.067,58.223,9,1,3,3,35,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
825,120904,92.571,24.426,11.071,25.382,0.817,1.306,12.55,50.955,43.908,1.793,3.359,13.194,83.395,0.065,56.97,9,1,4,4,86,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
826,120905,92.955,22.068,11.031,29.018,0.858,1.207,11.196,50.726,43.891,1.718,3.978,13.288,82.761,0.066,57.242,9,2,1,5,27,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
827,120906,92.796,20.99,10.644,29.917,0.821,1.221,10.586,51.797,42.283,1.801,4.075,13.364,82.58,0.068,58.205,9,2,2,6,131,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
828,120907,92.583,21.768,11.099,28.246,0.78,1.193,10.293,47.656,46.953,1.819,3.614,15.762,80.478,0.067,58.753,9,2,3,7,181,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
829,120908,92.579,21.405,10.748,28.336,0.799,1.25,10.518,49.899,44.145,1.972,3.808,14.366,81.738,0.063,56.638,9,2,4,8,70,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
830,120909,92.772,22.784,11.72,28.354,0.77,1.168,10.711,46.717,48.633,1.495,3.474,16.037,80.457,0.064,58.355,9,3,1,9,14,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
831,120910,92.795,23.546,11.127,26.806,0.797,1.165,12.418,53.344,41.715,1.589,3.278,11.286,85.321,0.068,57.925,9,3,2,10,121,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
832,120911,92.892,22.124,10.975,28.168,0.819,1.191,11.966,54.951,39.395,1.437,3.753,11.738,84.439,0.067,58.297,9,3,3,11,106,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
833,120912,92.36,23.524,10.664,25.534,0.78,1.255,12.728,54.376,40.427,1.763,3.329,11.267,85.236,0.064,56.377,9,3,4,12,53,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
834,120913,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,9,4,1,13,201,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
835,120914,92.838,23.83,11.006,26.339,0.805,1.23,12.897,53.921,41.139,1.48,3.295,11.754,84.801,0.066,56.158,9,4,2,14,38,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
836,120915,92.579,21.986,10.862,27.42,0.816,1.245,11.979,54.415,39.873,1.734,3.726,11.594,84.56,0.065,55.584,9,4,3,15,115,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
837,120916,92.605,21.864,10.47,28.626,0.802,1.255,11.202,52.658,41.495,1.817,3.932,12.077,83.928,0.07,58.082,9,4,4,16,5,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
838,120917,92.885,22.617,11.093,28.108,0.817,1.248,11.455,51.053,43.396,1.737,3.553,14.133,82.189,0.063,56.067,9,5,1,17,160,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
839,120918,92.65,24.646,11.619,25.947,0.733,1.14,12.139,48.65,47.653,1.417,2.727,15.49,81.578,0.06,56.813,9,5,2,18,175,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
840,120919,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048,9,5,3,19,202,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
841,120920,92.595,23.228,10.727,26.545,0.803,1.171,11.983,52.321,42.688,1.535,3.474,12.25,84.165,0.066,57.218,9,5,4,20,118,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
842,121002,92.538,24.505,11.095,26.052,0.793,1.199,10.836,43.129,52.409,1.525,3.107,18.408,78.412,0.057,56.488,10,1,2,2,58,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
843,121003,92.071,24.077,11.041,28.069,0.818,1.269,9.818,39.16,56.297,1.872,3.487,21.329,75.07,0.054,57.162,10,1,3,3,62,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
844,121004,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,10,1,4,4,201,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
845,121005,92.083,24.616,10.855,27.402,0.78,1.201,9.728,37.756,57.903,1.867,3.192,20.982,75.848,0.053,55.712,10,2,1,5,95,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
846,121006,92.056,23.132,10.436,27.957,0.809,1.212,9.736,41.931,52.653,1.862,3.66,18.814,77.545,0.057,57.15,10,2,2,6,82,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
847,121007,92.149,26.314,11.05,25.441,0.759,1.16,9.712,33.355,63.013,1.688,2.928,22.462,74.717,0.058,58.976,10,2,3,7,12,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
848,121008,91.673,25.787,11.178,27.461,0.812,1.346,8.252,27.913,66.905,2.269,3.478,25.64,71.161,0.045,52.048,10,2,4,8,128,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
