N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
570,13525,92.752,20.473,8.942,32.773,0.909,1.378,11.802,58.201,34.272,2.673,4.313,10.006,85.732,0.046,46.117,8,3,1,9,10,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
571,13526,92.884,18.357,8.135,38.72,1.026,1.515,9.625,52.587,39.135,2.984,5.52,13.614,80.865,0.053,49.967,4,3,3,11,89,WA_2020,WA,2020,WA_2020,93.046,19.179,8.117,37.192,0.989,1.609,10.567,55.552,35.97,3.164,5.205,11.771,83.04,0.049,48.339,92.775,18.615,8.102,36.224,0.943,1.413,10.784,57.331,34.696,2.707,4.892,10.513,84.632,0.054,50.576
572,13527,92.853,17.844,7.696,33.538,0.881,1.31,10.913,60.569,31.691,2.72,4.977,7.447,87.605,0.057,50.336,5,3,4,12,23,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
573,13528,93.137,20.077,8.489,35.815,0.936,1.428,10.693,53.177,39.512,2.647,4.585,13.188,82.255,0.05,50.021,6,5,3,19,95,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
574,13529,93.446,17.049,7.993,37.129,0.974,1.476,10.14,58.732,32.632,3.061,5.611,9.64,84.903,0.052,48.753,8,5,4,20,194,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
575,13530,93.213,18.651,8.347,37.558,0.905,1.432,10.401,56.579,36.077,2.59,4.757,11.679,83.606,0.058,50.575,6,5,1,17,71,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
576,13531,93.033,15.814,6.637,36.14,0.899,1.426,9.705,59.593,31.714,3.204,5.543,8.616,86.042,0.058,52.204,3,2,2,6,189,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
577,13532,93.557,17.425,7.704,36.087,0.953,1.394,10.247,58.878,33.696,2.732,5.302,9.773,84.808,0.053,50.753,5,3,2,10,17,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
578,13533,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707,10,4,4,16,202,WA_2020,WA,2020,WA_2020,93.477,18.155,8.105,33.959,0.901,1.348,10.324,56.327,36.281,2.632,4.959,10.588,84.528,0.057,52.071,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707
579,13534,93.009,18.963,8.399,36.478,1.046,1.655,10.857,56.301,34.807,3.406,5.29,10.85,83.769,0.045,47.511,5,4,3,15,67,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
580,13535,93.103,18.598,7.463,33.28,0.833,1.266,10.92,58.705,34.606,2.342,4.53,9.069,86.565,0.058,51.274,6,5,4,20,171,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
581,13536,93.003,19.54,8.629,35.952,0.986,1.459,10.968,56.261,36.235,2.431,4.904,12.172,82.943,0.055,49.874,9,1,1,1,97,WA_2020,WA,2020,WA_2020,93.067,19.128,8.367,37.586,0.996,1.422,10.268,53.444,38.539,2.758,5.092,12.661,82.227,0.048,48.315,93.006,20.941,8.865,33.766,0.994,1.54,11.142,53.929,38.009,2.977,4.587,12.428,82.951,0.041,48.554
582,13537,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079,1,4,3,15,202,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
583,13538,93.02,17.252,7.456,37.032,1.066,1.601,10.804,59.782,31.24,3.592,5.858,9.45,84.862,0.048,48.842,6,1,1,1,188,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
584,13539,93.178,18.884,7.925,32.854,0.859,1.246,10.545,55.575,37.7,2.405,4.535,10.868,84.703,0.057,51.305,9,1,3,3,63,WA_2020,WA,2020,WA_2020,93.067,19.128,8.367,37.586,0.996,1.422,10.268,53.444,38.539,2.758,5.092,12.661,82.227,0.048,48.315,93.006,20.941,8.865,33.766,0.994,1.54,11.142,53.929,38.009,2.977,4.587,12.428,82.951,0.041,48.554
585,13540,92.908,19.973,7.946,34.633,0.852,1.256,10.725,53.622,39.979,2.031,4.157,12.635,83.22,0.05,50.682,11,5,3,19,30,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
586,13541,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,11,5,1,17,201,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
587,13542,93.4,17.145,7.524,35.105,0.956,1.484,10.418,60.374,30.577,3.224,5.519,8.303,86.285,0.054,48.432,4,3,4,12,94,WA_2020,WA,2020,WA_2020,93.046,19.179,8.117,37.192,0.989,1.609,10.567,55.552,35.97,3.164,5.205,11.771,83.04,0.049,48.339,92.775,18.615,8.102,36.224,0.943,1.413,10.784,57.331,34.696,2.707,4.892,10.513,84.632,0.054,50.576
588,13543,93.354,18.052,7.818,34.955,0.907,1.412,10.177,55.99,36.216,2.833,5.064,10.612,84.467,0.06,52.741,5,5,2,18,87,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
589,13544,92.959,20.253,8.977,34.802,0.976,1.535,11.032,54.149,37.872,2.708,4.556,13.207,82.038,0.048,49.701,8,4,2,14,28,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
590,13545,93.242,19.347,9.319,34.945,0.962,1.491,10.714,55.153,36.743,2.77,4.502,13.164,82.287,0.042,47.228,3,4,4,16,185,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
591,13546,92.667,20.955,9.27,35.06,0.99,1.411,10.144,48.419,44.158,2.585,4.654,16.182,79.067,0.045,48.521,2,4,3,15,34,WA_2020,WA,2020,WA_2020,92.894,19.554,8.591,36.84,0.955,1.49,10.816,55.125,36.999,2.661,4.808,12.068,83.166,0.052,50.328,93.441,19.392,7.697,35.703,0.956,1.489,11.418,59.137,32.811,3.009,4.837,9.538,85.856,0.045,47.066
592,13547,93.341,17.062,7.388,38.367,1.014,1.573,10.036,58.089,32.789,3.281,5.829,9.934,84.363,0.052,48.634,1,4,4,16,32,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
593,13548,93.022,19.167,7.973,35.858,0.88,1.309,9.551,50.997,42.066,2.325,4.437,15.01,80.479,0.05,51.154,10,2,4,8,101,WA_2020,WA,2020,WA_2020,93.477,18.155,8.105,33.959,0.901,1.348,10.324,56.327,36.281,2.632,4.959,10.588,84.528,0.057,52.071,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707
594,13549,93.139,19.145,8.183,36.688,0.968,1.51,10.617,55.241,36.975,2.689,4.919,12.775,82.263,0.05,49.741,10,5,2,18,105,WA_2020,WA,2020,WA_2020,93.477,18.155,8.105,33.959,0.901,1.348,10.324,56.327,36.281,2.632,4.959,10.588,84.528,0.057,52.071,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707
595,13550,92.83,18.939,8.486,34.811,0.807,1.278,10.215,54.415,38.614,2.492,4.317,11.573,84.33,0.059,52.434,6,1,2,2,151,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
596,13551,93.023,17.337,7.832,38.249,0.935,1.342,9.102,53.644,38.118,2.537,5.215,13.107,81.813,0.052,49.911,8,1,1,1,170,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
597,13552,93.053,18.643,7.739,35.622,0.958,1.513,10.857,57.559,34.177,2.878,5.201,9.706,85.123,0.058,50.004,11,2,1,5,2,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
598,13553,92.545,19.813,8.576,32.139,0.895,1.4,11.759,58.422,34.153,2.752,4.282,10.7,85.038,0.045,46.432,1,5,1,17,37,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
599,13554,93.363,18.3,7.723,35.263,0.887,1.368,10.45,56.922,35.893,2.855,4.823,10.261,84.945,0.051,49.436,10,1,1,1,49,WA_2020,WA,2020,WA_2020,93.477,18.155,8.105,33.959,0.901,1.348,10.324,56.327,36.281,2.632,4.959,10.588,84.528,0.057,52.071,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707
600,13555,92.762,20.432,8.708,32.886,0.843,1.303,11.35,55.199,38.354,2.183,3.932,11.964,84.241,0.056,49.534,10,5,4,20,153,WA_2020,WA,2020,WA_2020,93.477,18.155,8.105,33.959,0.901,1.348,10.324,56.327,36.281,2.632,4.959,10.588,84.528,0.057,52.071,93.443,19.985,8.078,35.278,0.913,1.461,11.026,56.42,36.063,2.808,4.468,11.056,84.381,0.046,47.707
601,13556,92.632,18.149,8.039,34.107,0.879,1.445,10.864,59.56,32.435,2.986,5.003,8.264,87.014,0.058,49.109,1,1,2,2,29,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
602,13557,93.256,18.542,8.406,35.815,0.93,1.352,9.37,51.199,41.085,2.623,4.834,14.645,80.621,0.054,51.535,8,1,2,2,112,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
603,13558,92.681,17.111,7.819,37.311,0.984,1.563,9.477,54.951,36.188,3.176,5.602,12.304,82.003,0.054,52.202,1,1,3,3,162,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
604,13559,93.253,18.886,8.434,36.058,0.935,1.382,11.274,58.948,33.272,2.618,4.83,9.446,85.856,0.048,47.163,9,1,4,4,110,WA_2020,WA,2020,WA_2020,93.067,19.128,8.367,37.586,0.996,1.422,10.268,53.444,38.539,2.758,5.092,12.661,82.227,0.048,48.315,93.006,20.941,8.865,33.766,0.994,1.54,11.142,53.929,38.009,2.977,4.587,12.428,82.951,0.041,48.554
605,13560,92.846,20.847,9.235,34.14,1.009,1.556,10.867,52.463,39.635,3.148,4.586,13.422,81.763,0.041,46.912,8,1,3,3,93,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
606,13561,93.064,18.777,8.555,34.395,0.953,1.462,10.635,55.996,36.093,2.98,4.909,11.128,83.859,0.049,48.364,6,1,3,3,19,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
607,13562,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462,6,1,4,4,202,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
608,13563,92.863,20.439,8.701,31.311,0.922,1.539,11.676,56.74,35.512,3.088,4.505,10.52,85.071,0.049,47.914,11,2,2,6,109,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
609,13564,92.85,13.525,6.988,35.916,0.784,1.378,8.75,62.589,28.668,3.247,5.604,7.804,86.825,0.065,52.213,6,3,3,11,118,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
610,13565,92.887,17.718,8.167,36.723,0.89,1.395,10.934,60.77,31.629,2.762,4.966,8.895,86.275,0.057,49.89,7,5,1,17,18,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
611,13566,92.858,15.126,7.048,33.16,0.837,1.306,9.627,61.07,30.267,3.164,5.351,6.681,88.187,0.062,53.497,6,3,1,9,183,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
612,13567,92.623,17.425,8.46,35.603,0.865,1.371,8.595,51.403,40.637,2.624,4.931,14.043,80.958,0.063,54.77,9,1,2,2,31,WA_2020,WA,2020,WA_2020,93.067,19.128,8.367,37.586,0.996,1.422,10.268,53.444,38.539,2.758,5.092,12.661,82.227,0.048,48.315,93.006,20.941,8.865,33.766,0.994,1.54,11.142,53.929,38.009,2.977,4.587,12.428,82.951,0.041,48.554
613,13568,92.71,17.979,8.053,35.506,0.889,1.375,9.41,52.602,39.541,2.566,4.819,13.667,81.473,0.057,52.734,11,3,3,11,168,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
614,13569,93.085,16.465,7.642,30.859,0.801,1.335,9.307,56.738,35.391,3.032,4.836,9.95,85.196,0.066,55.448,11,5,2,18,65,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
615,13570,93.391,17.705,7.726,38.417,0.98,1.407,11.008,60.302,32.108,2.707,5.394,9.239,85.387,0.046,46.978,11,2,3,7,83,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
616,13571,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,6,4,1,13,201,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
617,13572,93.251,19.511,7.846,31.912,0.854,1.307,10.999,56.226,36.802,2.522,4.406,9.871,85.736,0.059,51.299,5,5,1,17,130,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
618,13573,93.546,13.539,6.793,35.347,0.827,1.217,8.596,61.203,30.697,2.818,5.62,7.519,86.799,0.061,53.537,11,5,4,20,144,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
619,13574,93.146,17.593,7.339,36.8,0.961,1.47,10.161,56.471,35.459,3.082,5.336,10.448,84.446,0.055,51.094,7,4,2,14,51,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
620,13575,92.986,18.56,8.111,35.659,0.836,1.265,10.116,55.608,37.416,2.118,4.347,12.611,82.83,0.059,51.645,11,2,4,8,39,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
621,13576,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686,11,1,2,2,202,WA_2020,WA,2020,WA_2020,93.177,18.634,8.276,36.412,0.958,1.566,10.072,54.867,36.821,3.148,5.083,11.914,82.942,0.052,50.351,93.18,18.723,8.108,37.301,0.989,1.5,11.414,59.955,32.056,2.811,5.19,9.794,85.109,0.049,47.686
622,13577,93.09,18.566,7.909,30.48,0.941,1.484,11.619,61.439,30.785,3.34,4.973,7.451,87.622,0.047,47.169,6,2,1,5,154,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
623,13578,92.904,20.632,8.708,36.808,1.052,1.669,10.329,50.493,40.68,2.951,5.074,15.588,79.385,0.04,47.342,7,2,3,7,135,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
624,13579,93.005,19.834,8.674,34.799,0.947,1.409,11.142,55.831,36.859,2.677,4.546,11.879,83.517,0.049,47.846,3,1,4,4,177,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
625,13580,92.8,19.954,9.03,35.636,1.011,1.582,10.705,53.524,38.224,3.08,4.874,12.822,82.099,0.045,49.116,4,4,3,15,68,WA_2020,WA,2020,WA_2020,93.046,19.179,8.117,37.192,0.989,1.609,10.567,55.552,35.97,3.164,5.205,11.771,83.04,0.049,48.339,92.775,18.615,8.102,36.224,0.943,1.413,10.784,57.331,34.696,2.707,4.892,10.513,84.632,0.054,50.576
626,13581,92.638,19.377,9.124,34.106,0.849,1.173,11.077,57.633,35.931,1.856,4.119,11.559,84.107,0.054,49.336,5,5,3,19,161,WA_2020,WA,2020,WA_2020,93.358,16.398,7.776,41.523,0.961,1.249,8.326,51.64,40.118,2.475,5.617,13.438,81.243,0.053,51.692,93.167,18.774,9.596,37.343,1.016,1.684,9.239,49.7,41.568,3.308,5.034,16.253,78.574,0.046,50.057
627,13582,93.077,18.13,7.262,38.647,0.911,1.367,9.587,53.766,38.36,2.526,4.897,13.23,81.863,0.056,51.965,1,5,2,18,13,WA_2020,WA,2020,WA_2020,92.74,18.795,8.259,38.22,1.043,1.441,10.774,55.78,35.826,2.706,5.358,11.657,83.057,0.042,45.92,93.258,17.512,8.097,37.214,0.942,1.517,10.395,59.303,32.234,2.994,5.171,9.691,85.065,0.05,48.079
628,13583,93.426,18.554,7.499,34.047,0.897,1.419,10.615,57.123,35.051,2.746,4.88,10.288,84.927,0.059,52.043,3,3,3,11,111,WA_2020,WA,2020,WA_2020,92.93,19.744,8.17,36.522,0.987,1.466,10.668,53.687,38.232,2.629,4.835,12.907,82.329,0.048,49.155,92.733,20.859,8.809,33.652,0.984,1.444,11.142,53.235,39.597,2.623,4.586,13.603,81.962,0.051,49.464
629,13584,93.455,17.347,8.412,35.767,0.897,1.434,10.86,61.342,30.571,2.797,5.14,8.258,86.742,0.052,47.179,8,4,3,15,47,WA_2020,WA,2020,WA_2020,93.488,16.184,7.584,41.5,0.966,1.295,8.279,52.552,38.758,2.605,5.749,13.388,80.971,0.054,51.387,92.643,24.917,10.07,27.901,0.814,1.283,13.582,54.253,40.922,1.612,2.839,12.693,84.413,0.056,48.694
630,13585,93.25,17.23,7.772,33.613,0.864,1.397,10.75,60.948,30.924,2.813,4.953,7.43,87.634,0.062,50.799,7,4,1,13,8,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
631,13586,93.23,16.136,7.619,36.081,0.89,1.412,10.075,61.139,30.761,2.99,5.417,8.464,86.21,0.053,49.712,6,5,2,18,41,WA_2020,WA,2020,WA_2020,93.268,15.544,6.713,35.559,0.911,1.489,10.058,62.331,28.409,3.429,5.67,6.528,87.853,0.054,48.422,93.006,18.961,7.977,34.512,0.842,1.314,9.759,52.168,40.842,2.502,4.396,13.781,81.83,0.057,51.462
632,13587,93.349,14.542,6.605,31.713,0.848,1.412,9.372,62.34,28.919,3.545,5.497,6.528,88.002,0.061,51.425,7,3,2,10,45,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
633,13588,93.075,20.452,8.911,36.329,0.986,1.554,10.039,49.136,43.439,2.983,4.682,15.614,79.723,0.043,48.407,7,5,2,18,129,WA_2020,WA,2020,WA_2020,93.092,15.175,7.285,39.226,0.931,1.312,9.254,58.683,32.185,2.781,5.805,9.028,85.485,0.054,48.923,92.852,18.874,8.483,37.154,1.008,1.633,10.221,54.413,36.606,3.366,5.272,12.426,82.268,0.041,47.991
