gen,ID_2020_A,OR_2020_A,OR_2021_A,WA_2020_A,WA_2021_A,all_A,ID_2020_A2,OR_2020_A2,OR_2021_A2,WA_2020_A2,WA_2021_A2,all_A2,ID_2020_ADICP,OR_2020_ADICP,OR_2021_ADICP,WA_2020_ADICP,WA_2021_ADICP,all_ADICP,ID_2020_aNDForm,OR_2020_aNDForm,OR_2021_aNDForm,WA_2020_aNDForm,WA_2021_aNDForm,all_aNDForm,ID_2020_Ash,OR_2020_Ash,OR_2021_Ash,WA_2020_Ash,WA_2021_Ash,all_Ash,ID_2020_B,OR_2020_B,OR_2021_B,WA_2020_B,WA_2021_B,all_B,ID_2020_B1,OR_2020_B1,OR_2021_B1,WA_2020_B1,WA_2021_B1,all_B1,ID_2020_B2,OR_2020_B2,OR_2021_B2,WA_2020_B2,WA_2021_B2,all_B2,ID_2020_C,OR_2020_C,OR_2021_C,WA_2020_C,WA_2021_C,all_C,ID_2020_CP,OR_2020_CP,OR_2021_CP,WA_2020_CP,WA_2021_CP,all_CP,ID_2020_ER6,OR_2020_ER6,OR_2021_ER6,WA_2020_ER6,WA_2021_ER6,all_ER6,ID_2020_kd,OR_2020_kd,OR_2021_kd,WA_2020_kd,WA_2021_kd,all_kd,ID_2020_NDICP,OR_2020_NDICP,OR_2021_NDICP,WA_2020_NDICP,WA_2021_NDICP,all_NDICP,ID_2020_SP,OR_2020_SP,OR_2021_SP,WA_2020_SP,WA_2021_SP,all_SP,PC1,PC2,PC3
100,14.6784023336503,13.3038459799638,12.7377473595758,10.7916162201082,6.56233539850238,11.6147894583601,48.3436275109772,50.9485202223624,50.7981734997487,57.1414478465877,59.887854344762,53.4239246848876,0.801166738518563,1.22566197265353,1.14566630584459,0.954075995499249,0.807783057527065,0.9868708140086,26.4823396000222,36.6841817298388,35.1154535987455,34.9164259691768,25.8169941118371,31.8030790019241,11.5878495975185,7.87236594969144,8.16333801293877,8.28164553700799,7.26647546548189,8.63433491252771,81.9791102216982,79.8858453298729,81.3416482609495,84.3099816890273,88.990966955237,83.301510491357,47.0622069877945,37.8684561323965,39.4103016062571,35.0222407713117,33.379433687181,38.5485278369882,1.6921975832896,4.17173512641115,4.00407665085541,2.7121205325032,2.64877407464415,3.0457807935407,3.37162038635866,6.5942983849072,6.11921703865578,4.88447791424516,4.71666564478301,5.13725587378996,24.4648346621088,18.2513524260035,18.3338280109507,18.6420293983208,18.4323665903202,19.6248822175408,57.3079653763039,49.5902192090201,52.1989889188771,49.2959287124294,49.9428014274322,51.6671807288125,0.0643951416252333,0.0493825041824057,0.0552432731307762,0.0516468412961204,0.0563370044092891,0.055400952928765,1.23697944130413,2.02611385671272,1.91983888125254,1.37650720255841,1.29740111538952,1.57136809944346,11.8372593196111,9.53790405508825,9.60743053606889,10.6078847442251,10.4183984704875,10.4017754250962,10.66048289,25.75334142,32.68544855
101,12.8902540796365,12.8165183711949,12.4886033922773,13.8916018449614,7.15854138184569,11.8491038139832,51.9807433084001,53.571815872258,52.563680489887,52.4203679695688,58.8123955753176,53.8698006430863,0.803254070977392,1.23031237865701,1.10276323766647,0.921810567845169,0.805628226659213,0.972753696361052,28.4096094961454,37.8145324674764,37.0407356269634,35.6590764139761,28.1868149183102,33.4221537845743,11.1197513272496,7.63080879675758,7.99631194018754,8.07952879655707,7.04745570632378,8.37477131341512,83.1141963532938,80.1519206726496,81.3127980990926,81.4406208248009,88.0167226918065,82.8072517283287,42.4236517536209,35.1524503765291,37.5424503672782,39.7493129619106,33.572366781703,37.6880464482084,1.67769928012249,4.24832819831239,3.43991415380113,2.64766913636017,2.40916241426401,2.88455463657204,3.66943555813315,7.12710163179325,6.21208016314816,4.88999898683175,4.80662782990477,5.34104883396221,22.5206372915366,17.2426348644633,17.8402366371424,18.5948934360215,17.6882999902339,18.7773404438795,58.1722226719598,49.2454631440825,51.7242680878071,50.2467891037621,50.0233211615493,51.8824128338321,0.0681088432645454,0.0498121331136176,0.0554324538314898,0.050000176403558,0.0569637938907833,0.0560634801007988,1.23153263586413,2.02808982981996,1.71914666341921,1.38562154147065,1.21053707937965,1.51498554999072,11.6001995162537,9.21627586759568,9.39944492285128,10.2023599537195,10.1355337293342,10.1107627979509,-15.16627672,7.337724313,-9.354277232
103,14.9524495747677,12.648943878624,12.5902769430171,10.7258445123447,8.12647188684081,11.8087973591189,49.9843023268762,53.1074361671913,52.2511478116103,56.9501241653901,57.0992943668474,53.8784609675831,0.810949472087121,1.18637559276249,1.10746955009315,0.984631665494731,0.821290847503629,0.982143425588224,29.8128261895461,38.310709062413,37.2245270113992,35.2293527130331,29.7630895957805,34.0681009144344,10.1120411789083,7.03616192301414,7.81415926619915,7.93233722568446,6.80860057353045,7.94066003346729,81.340916310143,80.5207515606349,81.3153971276538,84.2421560633763,86.8330359129034,82.8504513949423,43.707965794408,36.0139719929685,38.6750481575455,35.0893040158214,35.2141994113353,37.7400978744158,1.83673780071877,4.03772360485115,3.78541204545499,2.83668195151372,2.41615584442515,2.98254224939276,3.70696662954927,6.93058083493796,6.34397547918552,4.91594147130491,4.75331287430122,5.33015545785578,21.9541736096151,16.4571203280136,17.7971718924631,19.1137036844304,17.6233818416246,18.5891102712294,54.1887201063912,49.7495639866088,52.4179628076026,48.605876991335,50.233871178764,51.0391990141403,0.0552487349425309,0.0503907528817803,0.0555586530740823,0.0494182351535869,0.0573819145422616,0.0535996581188484,1.29211497955109,1.97466048640476,1.71965178337466,1.45695382971417,1.24124339348671,1.53692489450628,11.2069987585839,8.65824371391002,8.43247333925157,10.6902284796302,10.1406378186298,9.8257164220011,-0.271148794,9.689720037,6.617983842
104,14.3279624179749,15.0534467532723,14.6332671675115,15.2356694271669,8.93444125088179,13.6369574033615,48.4861706658017,48.3623742749194,49.0576686702949,49.8796837360787,55.8256043674814,50.3223003429152,0.811371001078086,1.29665416122199,1.08118197432044,0.933659606795087,0.859439145737018,0.996461177830524,28.3280047669461,40.3561491154871,36.5144908722333,35.6401809463176,30.5504528817449,34.2778557165458,10.5777092524432,7.69727942391774,8.20056467693292,8.42552028907252,7.31529044896296,8.44327281826586,81.9125916807827,77.7864507200233,79.4837057224575,80.0076105327876,86.1670317278593,81.071478076782,45.6109940371521,39.9866758839097,41.748588703606,42.47462619893,36.7257839484067,41.3093337544009,1.80621348580532,4.18813514696128,2.98782008999367,2.5823759785112,2.30592162974129,2.77409326620255,3.69375638719609,7.14442752113788,5.61022653843498,4.85559726136825,4.73514186091467,5.20782991381038,23.1023578516284,18.5739438433145,18.9858600974313,19.4947020036733,19.4152753757628,19.9144278343621,55.9890304097538,48.9079684199481,51.2614849824388,51.3836357699019,49.8353237013153,51.4754886566716,0.0637901784501137,0.0481724263432862,0.0552903116622231,0.052338500290941,0.0564928514730997,0.0552168536439327,1.27998735024767,2.0316594869922,1.64924902241106,1.38134840490431,1.18460091505843,1.50536903592273,11.1815856908334,9.2978551474069,9.60197854048177,10.1844936324962,10.5614201710283,10.1654666364493,7.344349141,-5.210852816,-10.76780911
105,14.108490578718,14.476377886019,14.2668459868845,13.0604174624495,7.90069969247811,12.7625663213098,49.8056141366174,49.9323286511542,50.1142653316552,54.8715109926077,58.7830134475185,52.7013465119106,0.805669699836865,1.2443698556071,1.06469261979913,0.994239229089358,0.837985518238079,0.989391384514107,27.4215424566277,37.3557959338128,36.4090075798629,35.7476222863913,29.7470152409365,33.3361966995262,11.2808552940176,8.00199627339302,8.38596581566785,8.35549616670464,7.55840526382089,8.7165437627208,82.4299139280349,78.7035181333085,79.8526490739764,81.9427880235665,87.6725824352403,82.1202903188253,45.1310156101193,38.8550992973452,41.0494597970049,37.0938007164431,34.7396269004266,39.3738004642678,1.72213212589029,3.99733775095187,2.93825022494059,2.81961980331248,2.52741217395741,2.80095041581053,3.48664159738272,6.64903318922939,5.5629227583386,4.87568170080023,4.64097746258084,5.04305134166636,23.5030399749667,18.0808091084407,18.59208194872,19.0214280190085,18.8216726836426,19.6038063469557,56.9709696131072,49.4899449296183,52.0612915329677,49.3495960825853,49.979672928491,51.5702950173539,0.0645851346514363,0.0488494350260746,0.0553901348988678,0.0499505411182642,0.0568235837016071,0.05511976587925,1.22699068953935,1.96433406967388,1.58058581923427,1.48483108220042,1.31418263103992,1.51418485833757,11.5853129227028,9.40215675152848,8.78072169518004,10.5119646173491,10.8245952510787,10.2209502475678,1.721253821,5.220401853,4.514636194
106,13.6224195948625,12.9930057355355,12.5010209378993,9.61484266912754,8.06289145935812,11.3588360793566,51.5108285078612,52.1264286296356,51.5909188873555,59.441804612586,57.2419516411842,54.3823864557245,0.801167686530052,1.20241512109285,1.15341068102522,0.910085998242367,0.805430680118182,0.974502033401734,28.4476849485214,38.0068053006436,37.2082589836548,35.6172063030393,30.9563665774117,34.0472644226542,11.1466856143646,7.62088141088266,8.08916504909912,7.90303990250706,7.1692131374596,8.3857970228626,82.6269292197007,80.1603123309828,81.5296947859076,85.4709397143235,86.8288815543746,83.3233515210579,42.9028807157088,36.8638326976644,38.6342532053633,33.4536596645926,34.9366729746088,37.3582598515876,1.62440922961581,3.94304368233249,3.94345160588044,2.63787931876059,2.36141710393474,2.90204018810481,3.55417510826507,6.76492555387755,6.49282094889353,4.84826635857324,4.73416641206494,5.27887087633487,22.3746389888016,17.1482623067199,17.6981728129701,18.6627686796827,17.474145221216,18.671597601878,58.3510485544732,49.6556191654951,52.285813466827,48.6984367630923,50.2036069045611,51.8389049708898,0.0653130207069309,0.0503871525605578,0.0558379110126093,0.0510167596931838,0.058307146015833,0.056172397997823,1.20561527883023,2.00237357706327,1.76986705288071,1.40936289557712,1.24148279833366,1.525740320537,11.3967230669279,8.92021765617018,9.19339820894603,10.7218482815146,9.71943479071017,9.99032440085376,0.317919448,6.674832134,-11.30029451
107,12.2025339262503,13.0245821476437,12.6660406319242,12.4360750840218,7.52814464101402,11.5714752861708,53.3357178852577,53.2494083684795,52.3466966735122,55.3576925784538,58.5518088972728,54.5682648805952,0.800604448351305,1.21436916241607,1.12539364422115,0.994555625357516,0.837351888224187,0.994454953714047,24.5455729506717,36.6438309451625,36.4026688726932,34.8878918491955,25.7385254958337,31.6436980227113,10.8646677043571,7.56770490927778,8.18425726147583,8.41650431897495,7.29390668445798,8.46540817570872,84.1831490858633,80.0251600474102,81.0785034948365,82.2259933285415,87.7145115182047,83.0454634949712,41.6395151910338,35.9581425660044,37.93188796499,36.1283897557254,34.1728679518901,37.1661606859287,1.63957660922716,4.03664077229217,3.53374948154976,2.68218277048641,2.27438869742928,2.83330766619696,3.28851311085687,6.70923148216072,6.48334720571694,4.88805809966969,4.60965173732618,5.19576032714608,24.3478916859433,17.5677765757502,18.3616023315084,18.5762740653474,18.4742351183449,19.4655559553788,56.2740167161663,49.352143593153,51.8720160238645,49.4382517734485,49.7157776906789,51.3304411594622,0.0653234104283417,0.0487638997226459,0.054416989880224,0.0494350650685756,0.0535993802846961,0.0543077490768967,1.20759508925879,1.99211017205357,1.69820613481477,1.43150545883638,1.17300374062242,1.50048411911719,12.5925248631987,9.29878734388929,9.02352501896928,10.3987197784339,11.3096815091163,10.5246477027215,-19.50158616,-2.364074167,-22.68258711
108,14.6137845675631,12.9768160790348,12.4063584983351,8.73091103478108,7.05560712451433,11.1566954608457,49.4794697578095,52.6898767144429,51.9701256810491,59.6846867835683,59.5317092636228,54.6711736400985,0.803087391408205,1.26432545552837,1.12439434161122,0.858350913472559,0.774392991567176,0.964910218717506,26.9792938966585,37.0720565456212,34.1042071216772,33.1897991148386,25.1713669439582,31.3033447245507,11.321097170444,7.70568255675389,8.08593869573836,7.84290975951711,7.16498244985261,8.42412212646119,81.8711593087529,79.8907039891296,81.7140364655997,86.2578249454129,88.5838425403006,83.6635134498391,44.9147948960177,35.7820250135469,38.0416485140552,32.4721337258716,33.5233855522754,36.9467975403534,1.82608293813192,4.45721821198649,3.61454502273951,2.85408919943557,2.50667900914972,3.05172287628864,3.45078071595539,7.38891020086835,5.85669207449124,4.72923704344555,4.52813385291355,5.19075077753482,23.3304650528201,17.6377797450833,18.5031555238456,18.9760562600767,18.6876201330406,19.4270153429733,56.6763418051542,49.6160443039153,52.235090856362,48.8385569404875,49.933778577958,51.4599624967754,0.0624783532361789,0.0498106979286111,0.0553422070210607,0.0523964939094351,0.0566647900743156,0.0553385084339203,1.27528669790907,2.02965591478264,1.82011690177775,1.39255506151854,1.25390738494817,1.55430439218723,11.4676896560697,9.35823219518846,9.87907882830371,10.9162179583443,10.9233735991326,10.5089184474077,-14.1914513,27.22704718,-20.11382182
109,15.3890504510177,13.7230571500814,13.1364702146107,11.3514613836287,8.18258236533339,12.3565243129344,47.7509473502604,50.7952517485902,50.6950221215106,55.2663172108541,57.067578298738,52.3150233459907,0.805420564989194,1.26978485815744,1.10514305144666,0.914452481001368,0.84027404025988,0.987014999170908,28.4944552939837,39.6210078210644,37.5936798960466,34.6739892210636,30.4516826123962,34.1669629689109,11.8142114546326,7.75449329292958,8.27709618660169,8.47194593428743,7.41564551652552,8.74667847699536,81.1484134385785,79.0971451011564,80.9562709373332,84.1556885917565,86.8920664694407,82.4499169076531,47.5102348672036,37.5696324885662,39.4934756867195,37.0004508941686,35.3010686197183,39.3749725112752,1.67880689825357,4.20825528410349,3.42211659407748,2.78830773215493,2.39185346249696,2.89786799421728,3.56977115261318,7.36166847446311,6.20651453670511,4.81311740237111,4.78195402614354,5.34660511845921,23.0306573159553,17.3796475911562,18.2746524140569,19.3428522232201,18.3431620630021,19.2741943214781,57.2706091931398,49.5172588461096,52.0956111213935,48.7655247347538,50.2137542689732,51.572551632874,0.0643660130141514,0.0497350237592845,0.0558646044209536,0.0503790984482479,0.0583955860496857,0.0557480651384646,1.21154629775734,2.00749288713314,1.70039317748479,1.41833647306003,1.22001059460836,1.51155588600873,11.0654022365273,8.83604254833733,9.30827248616669,10.7185470948721,10.4485548686423,10.0753638469091,-0.98118364,8.550868387,-5.426586853
112,15.4005094760059,13.7160073824624,13.0876962580557,12.4924998159491,7.73208845300035,12.4857602770947,48.1989693431812,51.2609264866995,51.0084263713502,54.3150907625543,58.3665088560222,52.6299843639615,0.807512075619572,1.18762987084958,0.983317620786325,0.980556944427393,0.844367365770772,0.960676775490727,28.1739194578954,37.5895102137553,33.5734852276758,34.8262142533735,28.9477578399751,32.622177398535,11.0858703685424,7.62171868119352,8.10693146210622,8.02397178856373,7.19251007208678,8.40620047449853,81.0579086129335,79.4993685848235,81.2613257511899,82.5350830933281,87.381993267687,82.3471358619924,46.7991911300804,38.1789845185704,39.8099729360404,37.1536293934901,34.6630289059101,39.3209613768183,1.68981048725578,3.89706416591914,2.73397716671501,2.94230265818896,2.50389650429014,2.7534101964738,3.61127081313484,6.59481778978273,5.13548988674896,4.96640302839184,4.73560086465264,5.0087164765422,22.9716740315252,17.5439431295886,18.352061573398,18.3752517067397,18.4598528583904,19.1405566599284,57.2332940209679,49.5246774180497,52.1078711043589,50.289417646427,49.9028931721383,51.8116306723884,0.0647428540611463,0.0488177886426922,0.0544771804500086,0.0491928550326147,0.0537988024027233,0.054205896117837,1.23549802748914,1.96598995642782,1.4981518086244,1.47135462298985,1.26014908551671,1.48622870020959,11.1582882371801,8.78341478182523,9.90734363184422,10.2283485158115,10.6372687600999,10.1429327853522,17.40005872,13.52397265,-10.11486898
113,12.7927387644534,14.0553680589911,13.5066292128487,12.3551673075351,8.58799171091162,12.259579010948,52.2440425293404,50.6557615695315,50.6011436880243,55.2549946631774,55.5509575621252,52.8613800024398,0.805357722510627,1.24719910561856,1.02222190613965,1.01951558055618,0.854359985337839,0.989730860032573,24.5620134475071,40.4213160510868,36.6690421782586,35.7380538462712,29.6919815244388,33.4164814095125,11.1908474331271,7.48464329915569,8.08587736571279,8.62041662794881,7.16490202835189,8.50933735085925,83.6706557105648,78.6618046578689,80.417283292915,82.7756969250761,85.8462613611507,82.2743403895151,42.4479745692107,38.0375505955715,39.8055651321707,36.944624907628,35.9262123364542,38.632385508207,1.684470059544,4.09468680723097,2.9736805764135,2.74122995867862,2.49843925909541,2.7985013321925,3.4340326332437,7.29296789441298,5.82993145063371,4.99326621512069,4.92150022991701,5.29433968466562,23.9810849564004,17.0552946361722,17.9173915626095,19.215908450086,17.8046075395926,19.1948574289721,56.478419128102,49.9924626033162,52.7495436594127,48.55251476163,50.5236647819442,51.659320986881,0.0652929766445564,0.0499361621378675,0.0550364541845539,0.0470804949248782,0.0556517762672173,0.0545995728318147,1.23302816825393,1.97787862291628,1.55917382195086,1.46310323510533,1.27439993062496,1.50151675577027,12.4370967092339,8.45564405168841,8.87601304818334,10.5819108036517,9.13141898505421,9.89641671956229,8.307010594,2.805485734,-23.55774487
115,13.5304094776161,12.2720265189463,11.683452441382,11.4756156183473,6.09041097627828,11.010383006514,51.2375256937393,53.9554379781641,52.8218624106232,55.4245316027812,60.508857291165,54.7896429952946,0.802063232169363,1.2400929962561,1.11112001316594,1.00661760286113,0.818373589910469,0.995653486872601,27.7664711981234,35.11794470802,34.1759149747739,34.6923110136828,25.5511737711098,31.4607631331419,11.0658356804852,7.62705218603828,8.15595632244385,8.17295461119323,7.25679592235579,8.45571894450327,82.6521633425178,80.8215605321101,82.2908732064567,83.4927015086638,89.673712635764,83.7862022451025,43.1799743838796,35.1338249764637,37.2043329732719,36.1568797002231,32.8105502666228,36.8971124600922,1.70871406194227,4.22257043492829,3.86729896816708,2.89852304589496,2.45448563153843,3.03031842849421,3.52495003038923,6.96812847417809,6.16932924226179,4.95334377592812,4.65779952526153,5.25471020960375,22.3983294297508,17.5905115995498,18.2933209599625,18.8118323562352,18.3713040488991,19.0930596788795,56.3548378068501,49.4085362072007,51.9499351453523,49.4861407554049,49.7277051629279,51.3854310155472,0.0640745245474584,0.0498489247359161,0.055375509744649,0.0505260591420513,0.0567751279511262,0.0553200292242402,1.21977871587566,1.99149390145693,1.76057473052868,1.4404978214073,1.22480539948206,1.52743011375013,11.4890833604501,9.56478025929313,9.88476024466026,10.6597477735717,11.5574110374096,10.631156535077,11.95126848,-18.37706,-6.730599233
116,11.7754903436621,12.8738994310568,12.6403154166466,12.1777138828384,6.99487265692098,11.292458346225,54.406029483739,52.4455322316096,51.8056791412696,55.467797104839,59.5643669301382,54.7378809783191,0.79964653554379,1.2072378895817,1.18804540033434,0.922577827048275,0.81210720848482,0.985922972198585,28.1780125244791,37.8241589996588,38.6903842919975,35.3580863480301,26.4493937202367,33.3000071768805,11.0920011969943,7.54195964455081,8.00236767266421,8.12649061870849,7.05539653284695,8.36364313315295,84.2122928127083,80.1765346033153,81.1451219724716,83.2004264605175,88.6307556438429,83.4730262985711,39.7996678884598,36.1517761581717,38.2415255139743,36.8377471751653,33.6208904571062,36.9303214385755,1.67027158186874,4.07894079984503,3.58948603587022,2.74896846134239,2.44172915490157,2.90587920676559,3.49606278091427,6.90531803308552,6.68673609699986,4.70691096950644,4.57307232308809,5.27362004071883,22.1246188211465,17.4310775665379,18.2507236507153,19.249896280682,18.3070905379946,19.0726813714153,58.284329005883,49.0821087760114,51.4980600167826,51.0499511179363,49.8610578024555,51.9551013438138,0.0693657735881293,0.0499439462493755,0.0550472791120014,0.0541062403057114,0.0556876411870342,0.0568301760884504,1.2160635863517,1.99162459242683,1.75212772642087,1.43613061304475,1.27138914429983,1.53346713250879,11.981989322853,9.16039447103588,9.13177690181805,10.7392504059434,11.3269609512338,10.4680744105768,9.984348691,15.20926106,-0.985025837
117,15.2779123927589,13.7388597566219,12.8490940856152,10.9410376516973,7.44544493634783,12.0504697646082,47.3666990859261,50.5410145992663,50.5239177077546,57.2113473666975,57.7243907252519,52.6734738969793,0.805139190985066,1.22599257056946,1.09968661253149,1.00179880715851,0.823000560607117,0.991123548370328,27.9965474898058,41.9644602424295,37.0602037593689,35.8235200086176,29.7698720512572,34.5229207102958,11.2408149195336,7.40613330725089,7.92319095107679,8.36911166995098,6.95157282312689,8.37816473418782,81.2155538711471,79.0161633961103,81.2083106222963,84.0731729397836,87.2545433047627,82.55354882682,47.7405749361188,37.859875717927,39.1105078415862,34.7916528174587,34.3278252651068,38.7660873156395,1.66565145997105,4.02680481319595,3.57068130280596,2.82921923864534,2.54444726781597,2.92736081648685,3.67519215000295,7.32734678228328,6.03048142477688,5.11094353681215,5.05846572340267,5.44048592345559,23.0516881701294,16.8189912295524,17.5608857172885,18.7045618995349,17.2671911536612,18.6806636340333,57.275112379756,49.2357922210232,51.7071373232185,48.5699473240696,50.1068305558126,51.378963960776,0.0650151117229285,0.0490591797379937,0.0553112120683293,0.0467897776264731,0.0565620982549168,0.0545474758821283,1.19825277630933,1.98859969793725,1.72702087036452,1.43964182853726,1.22918716543849,1.51654046771737,10.9884484308975,8.26721006617501,9.59200221647464,10.5963322757415,9.11182787926742,9.71116417371121,0.868340804,2.222831206,-5.202512042
118,13.9584547013792,13.1366858499832,12.4243121856917,10.0188761889392,7.21215128630072,11.3500960424588,49.8447954609884,51.9930119221177,51.5011279673982,58.9392868891412,57.7486606658795,54.005376581105,0.800331450341657,1.21705964813938,1.10743200447537,0.877070882646208,0.809733593713387,0.962325515863201,27.3174583550812,35.6657516079447,36.1353429951456,35.2191935808777,27.87639194726,32.4428276972618,10.9463607478883,7.66791802725007,7.99429119968079,7.99175115112828,7.04480592780825,8.32902541075113,82.4692240678676,80.0379301389074,81.6092245259645,84.8596255187012,87.6866423648632,83.3325293232608,45.2279796855541,36.8624869708714,38.6380136626121,32.8822516430637,34.4452242183863,37.6111912360975,1.65480998765463,4.09113300647556,3.71853153925114,2.85375446206347,2.43593661259024,2.95083312160701,3.49808289106843,6.59876346493728,6.26533163986591,5.07929997930202,4.88004187106973,5.26430396924867,23.1764768555706,17.7310088002026,17.7628883994076,17.4600045552433,17.5717010314029,18.7404159283654,57.5540393804289,49.5039020463258,52.0788479419585,50.7014457550219,50.3322623939519,52.0340995035374,0.064693026158438,0.0496778406691077,0.0556238829737788,0.0570570843406624,0.0575980328611731,0.056929973400632,1.19987805807733,2.01122563161446,1.76904931654342,1.40520823366161,1.20387097364027,1.51784644270742,11.3978413766886,9.37683596749154,9.16764561543357,10.1508260263075,9.67500158766024,9.95363011471628,15.58327787,-37.62017828,-3.683903235
119,13.2799077019414,13.6727901899092,12.4438297184484,9.43146063913124,6.52092793498274,11.0697832368826,50.5831565797265,50.1958112725346,50.2915920503747,58.6274487258205,59.8157856443833,53.9027588545679,0.804915155918334,1.27372504190064,1.04931700336579,0.941484061676395,0.798434760015121,0.973575204575256,27.5462429645174,42.0725149469095,37.1705937542539,35.691398899629,26.6168850660484,33.8195271262716,10.6628732688921,7.53942824746829,7.89165293074486,7.97124986855184,6.91021730596934,8.19508432432528,82.8443498659829,78.8568665980533,81.5945227217472,85.2962531836962,88.9079109956581,83.4999806730275,43.8335989125328,37.9489463036706,39.0352063740028,33.0639612010828,33.2469496175677,37.4257324817714,1.7297968132018,4.21055707810964,3.18967463590955,3.12038208704517,2.7132355904569,2.99272924094461,3.66815911861067,7.58970870463944,6.096991809199,5.14328971951752,4.97266544775591,5.49416295994451,22.9122145738192,17.0944207475674,17.3685169299911,17.5687179239525,16.9772039352406,18.3842148221142,55.3176454439997,49.5492300606622,52.1467521445066,50.2650382307586,49.9836644800138,51.4524660719882,0.0631205809543882,0.0485860594790925,0.055238714169783,0.0522795791738108,0.0563218997565083,0.0551093667067166,1.23325395663623,1.97868205361211,1.52895930547016,1.46866965893941,1.29860580722603,1.50163415637679,11.5851855776839,8.5042394163387,8.54812273053629,10.2732435329063,9.90226589380448,9.76261143025394,7.022345217,-0.086242035,-19.78973659
120,14.4268808383383,11.88775202184,11.3353858999749,10.3507856788091,6.172190232769,10.8345989343463,49.8248629642169,55.6480061883674,53.9609795385454,58.1111887979724,59.5792463312368,55.4248567640678,0.799443402927486,1.1765185906332,1.08337154646298,0.995388402765155,0.817279299085784,0.974400248374922,27.2931070685945,37.8706905996404,35.1684389419492,34.1788973272792,25.3434153386045,31.9709098552135,11.8258981923519,7.26631404141289,8.10123567306852,8.49424750475078,7.18504123609786,8.57454732953638,81.9871687836256,81.3070863753901,82.683972532584,84.8418488040909,89.1589097141398,83.9957972419661,45.2851691555129,34.1486615848543,36.458096669964,33.9296064605473,32.847882727745,36.5338833197247,1.7339272494204,4.00532072966146,3.11782725995035,3.02417389441482,2.66823719563783,2.90989726581697,3.49129520754495,6.82626210295527,5.98349544702701,4.8789196343725,4.73012726097002,5.18201993057395,22.6209314257766,16.51660028755,17.8643671407877,18.9618977252322,17.7246756295956,18.7376944417884,58.8944386072319,49.7148508060143,52.3664842799401,47.9780911594922,50.2634885126013,51.843470673056,0.0707338623709657,0.0510800702381844,0.0558318367844957,0.0472315971860941,0.0582870210121966,0.0566328775183873,1.21329116412738,1.94337244428702,1.58776445216328,1.50741262296954,1.30211272557288,1.51079068182402,11.2053609572988,8.95033687860726,9.95802394124506,10.9671547586837,10.5543534436074,10.3270459958884,9.177755682,15.13926267,6.054871197
121,13.3239425190435,13.9284253880642,13.1799983792032,11.4338240232435,8.26619171040946,12.0264764039928,50.4253731114747,50.1543277629239,50.2636731895341,55.3691387554572,56.8713535680522,52.6167732774884,0.801090738271763,1.19850399952733,1.15319141590215,0.924993923926195,0.823720216202188,0.980300058765926,27.4517562587749,37.047912184359,35.7614753020758,34.4390655932098,28.3615735831833,32.6123565843205,11.2658700442327,7.63710870217072,8.10937781804489,8.36470212593583,7.19571795621933,8.5145553293207,83.1498083963936,79.167698446254,81.000599737005,84.1548037117256,86.7633519189592,82.8472524420675,44.5935725472953,38.7022772641845,39.8825069926151,37.3625575946445,35.4967780454529,39.2075384888385,1.66731543679249,3.92293904671146,3.92952660855262,2.65353235255158,2.40498293141084,2.9156592752038,3.35898816074343,6.58861958120796,6.41924713254376,4.69623589351935,4.60346677047592,5.13331150769809,23.4938400748655,17.6841905393637,18.2021117704136,19.6630942995984,18.2338103341271,19.4554094036737,58.0765674379151,49.6084877049919,52.2207922532733,48.5782665614694,50.0879198707831,51.7144067656865,0.0659918106326693,0.0492455475369046,0.0547004872411124,0.0500881605126086,0.0545386577224365,0.0549129327291463,1.19768516988274,2.00326489677629,1.78588998392467,1.41103826570008,1.22154764634947,1.52388519252665,11.6774044637397,8.92958197308692,9.40025605783587,10.8868842908217,10.0435454395108,10.187534444999,-22.53795904,-7.567220033,21.16867398
122,14.0148901554083,14.9880140527967,14.2132656096823,13.4559921841184,8.0811010377784,12.9506526079568,50.3690474159176,47.6734808619026,48.5940357830944,52.4930250601522,56.854718068979,51.1968614380091,0.806988239001134,1.3375959738209,1.13307847231348,0.905107564963807,0.814216851174176,0.999397420254699,29.4985078198239,42.9817467885002,37.367202741331,36.5438899857805,29.8799461024438,35.2542586875759,10.842472961141,7.70472342486491,8.12981856834366,8.17858286075676,7.22252172483883,8.41562390798903,82.0176302061701,77.3294996172557,79.7200325080696,81.7150860026243,87.2346884328891,81.6033873534018,43.7240208370711,39.3856118814453,40.9015765837235,39.7765343558018,35.5279576157593,39.8631402547602,1.73794791579069,4.44919777358818,3.53293708406867,2.62151266056941,2.37794981057349,2.94390904891809,3.85639246884343,8.11564570602922,6.21510776902888,5.08694828085448,5.05026881832129,5.66487260861546,21.4143753255298,17.2451482127748,17.7806398760908,18.344600152294,17.5984605770576,18.4766448287494,56.5229591449548,49.1767386073598,51.6303402894476,50.0583396603092,50.0100787076967,51.4796912819536,0.0643678422334149,0.0481491132478957,0.0558247153859667,0.0529656155595648,0.05826342654577,0.0559141425945224,1.22602227689726,2.04810767892485,1.74138150473721,1.36506687045322,1.1776770706015,1.51165108032281,10.7770220821827,8.23589826863588,8.75186190333753,9.9997168363628,9.63766825242969,9.48043346858972,-17.83202741,0.845547685,-26.59247994
